CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Exited
659,France,Male,35,0,2,1,58879.11,Stay
597,Spain,Male,38,115702.67,2,1,25059.05,Stay
445,Germany,Female,61,137655.31,1,0,29909.84,Stay
671,France,Female,29,0,2,1,158043.11,Stay
656,Spain,Female,34,59877.33,1,1,14032.62,Churn
658,France,Male,31,100082.14,1,0,49809.88,Stay
698,Germany,Male,52,107304.39,3,1,28806.32,Churn
655,Spain,Male,38,0,1,0,90490.33,Stay
772,Spain,Male,41,96032.22,1,1,75825.57,Stay
681,Spain,Male,33,0,1,0,158336.36,Stay
688,Germany,Male,29,144553.5,2,1,143454.95,Stay
633,Germany,Male,40,86172.81,2,1,117279.49,Stay
735,France,Male,73,0,1,1,114283.33,Stay
521,Germany,Female,29,87212.8,1,1,994.86,Stay
541,France,Male,36,0,2,1,124795.84,Stay
612,Germany,Female,36,130700.92,2,0,77592.8,Stay
562,France,Male,62,0,2,1,105986.01,Stay
703,France,Female,32,0,2,0,33606.52,Stay
710,Spain,Male,23,0,2,1,134188.11,Stay
731,Spain,Female,40,171325.98,1,1,159718.27,Churn
703,Spain,Male,58,92930.92,1,0,85148.78,Stay
618,France,Female,40,0,1,1,119059.13,Stay
689,France,Female,29,77556.79,2,1,122998.26,Stay
718,France,Male,33,102874.28,1,0,117841.06,Stay
608,France,Male,37,146093.39,2,0,160593.41,Stay
749,Spain,Male,34,0,1,0,174189.04,Churn
753,Spain,Male,51,79811.72,2,0,68260.27,Churn
630,Spain,Male,39,105473.74,1,0,58854.88,Churn
693,Germany,Female,43,121927.92,1,1,87994.95,Churn
838,Spain,Female,40,61671.19,1,0,150659.35,Churn
756,Germany,Female,39,149363.12,2,1,109098.39,Stay
775,France,Female,27,152309.37,1,1,104112,Stay
635,France,Female,33,0,2,1,122949.71,Stay
705,Spain,Male,36,111629.29,1,1,21807.16,Stay
481,France,Male,40,0,1,1,32319.93,Stay
727,Spain,Female,49,96296.78,1,1,190457.87,Churn
595,France,Male,20,95830.43,1,1,177738.98,Stay
535,France,Female,38,135919.33,1,1,80425.65,Stay
578,France,Male,59,185966.64,1,0,9445.42,Churn
597,France,Female,29,0,2,1,174825.57,Stay
449,France,Female,21,0,2,0,175743.92,Stay
850,Germany,Female,43,92244.83,2,1,54949.73,Stay
494,France,Female,35,112727.06,2,1,183752.91,Stay
676,France,Female,34,100359.54,1,0,46038.28,Stay
818,Germany,Male,43,105301.5,1,1,78941.59,Stay
712,Spain,Male,45,112994.65,1,0,198398.68,Stay
672,Germany,Male,40,89025.88,2,1,188892.19,Stay
636,France,Male,35,95478.17,1,0,169286.74,Stay
698,France,Male,37,0,2,0,145004.39,Stay
597,Germany,Female,43,119127.46,2,1,55809.92,Stay
717,France,Male,28,128206.79,1,1,54272.12,Stay
614,France,Male,49,0,2,1,192440.54,Stay
708,Germany,Female,23,71433.08,1,1,103697.57,Stay
507,Germany,Male,36,118214.32,3,1,119110.03,Churn
581,France,Female,27,102258.11,2,1,194681.6,Stay
579,Spain,Female,39,151963.26,2,1,158948.63,Stay
504,Spain,Female,46,163764.84,1,1,165122.55,Churn
737,France,Female,32,128551.36,2,0,189402.71,Stay
540,Spain,Female,31,118158.74,1,1,158027.57,Stay
609,France,Male,32,118520.41,1,0,3815.48,Stay
778,France,Male,24,0,2,1,162809.2,Stay
621,France,Male,40,163823.37,1,0,89519.47,Stay
665,Germany,Male,63,104469.58,1,1,25165.36,Churn
608,France,Female,47,0,1,1,126012.57,Stay
680,Spain,Male,36,0,2,1,20109.21,Stay
663,Germany,Female,46,141726.88,1,1,58257.23,Stay
627,Germany,Female,35,137852.96,1,1,172269.21,Churn
607,France,Male,26,0,1,1,29818.2,Stay
681,France,Female,43,154100.3,1,0,114659.81,Stay
766,France,Female,45,0,2,0,147184.74,Stay
694,France,Male,30,0,3,0,15039.41,Stay
411,France,Female,54,0,1,0,76621.49,Stay
742,France,Male,39,140004.96,1,1,92985.78,Stay
673,Spain,Male,43,127132.96,1,0,6009.27,Churn
529,France,Male,61,0,2,1,191370.97,Stay
519,France,Female,38,125328.56,1,1,188225.67,Stay
573,France,Male,35,0,2,1,11743.89,Stay
453,Germany,Female,28,139986.65,1,1,136846.75,Stay
798,Germany,Female,39,119787.76,1,1,164248.33,Stay
693,Spain,Female,34,107556.06,2,0,154631.35,Stay
637,France,Female,44,0,2,1,149665.65,Stay
672,France,Male,47,0,1,0,91574.92,Stay
597,France,Female,28,142705.95,1,1,127233.39,Stay
543,France,Male,42,0,1,1,56650.47,Stay
695,Spain,Female,56,0,2,1,84644.76,Stay
584,France,Male,35,161613.94,2,1,148238.16,Stay
652,Germany,Female,58,116353.2,2,0,193502.9,Stay
601,France,Male,38,60013.81,1,1,38020.05,Stay
628,Spain,Male,28,0,2,1,176750.81,Stay
607,Germany,Male,32,144272.07,2,1,176580.63,Stay
646,France,Female,46,0,2,1,133059.15,Stay
572,France,Male,30,117696.67,1,1,100843.82,Stay
801,Spain,Male,58,79954.61,2,1,30484.19,Stay
597,France,Female,26,149989.39,1,1,42330.58,Stay
613,France,Male,40,124339.9,1,0,193309.58,Stay
529,Germany,Male,29,135759.4,1,0,112813.79,Churn
794,Spain,Female,37,0,2,1,68008.85,Stay
557,France,Male,34,83074,1,1,132673.22,Stay
499,France,Female,28,141792.61,1,1,22001.91,Stay
544,France,Female,26,0,1,1,100200.4,Churn
739,France,Female,30,0,1,0,122604.44,Stay
458,Germany,Female,43,106870.12,2,1,100564.37,Stay
528,France,Male,31,120962.59,1,1,5419.31,Stay
773,Spain,Male,51,0,2,0,123587.83,Churn
646,France,Female,30,0,2,1,13935.32,Stay
564,France,Male,31,110527.17,1,1,87060.77,Stay
624,Germany,Female,52,133723.43,1,0,4859.59,Churn
682,France,Female,52,112670.48,1,1,21085.17,Churn
726,France,Female,44,0,2,1,26733.86,Stay
560,France,Male,24,116084.32,1,1,89734.7,Stay
382,Spain,Male,36,0,1,1,179540.73,Churn
457,Spain,Female,38,0,2,1,173219.09,Stay
673,France,Female,37,0,2,1,37411.35,Stay
584,France,Female,40,82441.75,1,0,80852.11,Stay
629,France,Female,39,0,2,1,43174.49,Churn
584,Germany,Female,37,134171.8,4,1,70927.11,Churn
724,France,Male,30,0,2,1,54265.55,Stay
644,France,Male,31,0,2,1,41872.17,Stay
676,Germany,Female,48,124442.38,1,1,15068.53,Churn
499,France,Male,31,0,1,1,25950.49,Stay
598,France,Male,60,0,1,1,197727.14,Churn
655,Germany,Female,37,108862.76,1,1,79555.08,Churn
559,France,Male,28,141099.43,1,1,15607.27,Stay
543,France,Female,67,128843.67,1,1,134612.48,Stay
679,France,Male,39,86843.61,1,0,159830.58,Stay
594,Germany,Female,32,120074.97,2,1,162961.79,Stay
586,France,Male,27,130231.8,2,1,192427.16,Stay
776,France,Female,31,0,2,1,92647.94,Stay
699,France,Male,39,109724.38,1,1,180022.39,Stay
847,Germany,Female,35,111743.43,1,1,183584.14,Stay
582,Germany,Male,35,121309.17,2,1,28750.67,Stay
648,France,Male,38,82697.28,1,1,74846.67,Stay
618,France,Female,49,44301.43,3,1,89729.3,Churn
543,France,Female,31,138317.94,1,0,61843.73,Stay
642,Germany,Male,49,120688.61,1,1,24770.22,Churn
462,France,Male,27,176913.52,1,1,80587.27,Stay
640,Spain,Male,47,89047.14,1,1,116286.25,Stay
740,Germany,Male,40,114318.78,2,1,129333.69,Churn
773,France,Female,50,0,2,1,129372.94,Stay
583,Germany,Female,32,94753.55,2,1,18149.03,Stay
589,Spain,Female,46,0,2,0,168369.37,Stay
509,France,Male,35,0,2,0,67431.28,Stay
612,Germany,Male,32,106520.73,2,1,177092.16,Stay
505,Spain,Male,37,134006.39,1,1,93736.69,Stay
546,Germany,Female,25,132837.7,1,1,131647.31,Stay
681,France,Female,41,120549.29,2,1,175722.31,Stay
762,France,Male,20,139432.55,1,1,85606.83,Stay
786,Spain,Male,29,80895.44,2,1,64945.57,Stay
629,Spain,Male,34,0,2,1,190347.72,Stay
787,Spain,Female,39,171646.76,1,0,100791.36,Stay
713,Spain,Male,42,109121.71,1,0,167873.49,Stay
541,France,Female,39,109844.81,1,1,25289.23,Stay
451,France,Female,31,140931.82,1,0,20388.77,Stay
644,Spain,Male,49,0,2,1,145089.64,Stay
686,France,Male,32,0,2,1,179093.26,Stay
847,Germany,Female,41,101543.51,4,1,16025.17,Churn
765,Germany,Male,37,102708.77,1,1,9087.81,Stay
678,Germany,Female,37,149000.91,2,1,21472.42,Stay
539,France,Male,20,83459.86,1,1,146752.67,Stay
800,France,Female,40,75893.11,2,1,132562.23,Stay
799,Germany,Female,39,167395.6,2,0,139537.43,Stay
629,France,Female,61,0,2,1,133672.61,Stay
734,Germany,Female,52,71283.09,2,0,38984.37,Stay
542,France,Female,31,0,2,1,115217.59,Stay
414,Spain,Male,60,0,2,1,93844.82,Stay
675,France,Female,38,104016.88,1,0,22068.83,Churn
683,France,Female,38,127616.56,1,1,123846.07,Stay
748,France,Male,32,154737.88,2,1,172638.13,Stay
596,Spain,Male,29,0,2,1,1591.19,Stay
642,France,Male,35,125476.31,1,1,91775.51,Stay
499,France,Female,21,176511.08,1,1,153920.22,Stay
649,Spain,Female,47,110783.28,1,1,71420.16,Stay
739,France,Male,42,141642.92,2,1,172149.76,Stay
616,France,Male,31,0,2,1,54706.75,Stay
560,Spain,Female,33,0,1,0,183358.21,Stay
427,Germany,Male,42,75681.52,1,1,57098,Stay
435,France,Male,54,0,1,1,156910.46,Churn
633,France,Male,29,0,1,1,130224.73,Stay
443,France,Male,35,161111.45,1,0,13946.66,Stay
727,France,Male,62,0,2,0,38652.96,Stay
674,France,Female,45,72494.69,1,0,140041.78,Stay
661,France,Female,31,133964.3,1,1,166187.1,Stay
619,Spain,Male,34,0,1,1,139919.38,Stay
562,France,Female,27,0,2,1,28137.03,Stay
633,France,Male,61,157201.48,1,0,50368.63,Stay
551,Spain,Female,48,95679.29,1,0,94978.1,Stay
720,Germany,Female,29,106230.92,1,1,69903.93,Churn
688,France,Female,32,0,2,0,177607.77,Stay
635,Germany,Female,36,81231.85,2,1,196731.08,Stay
561,France,Female,31,81480.27,2,1,65234.6,Stay
850,France,Male,33,73059.38,1,1,186281,Stay
636,France,Male,36,117559.05,2,1,111573.3,Stay
461,Germany,Female,74,186445.31,2,1,196767.83,Stay
771,Germany,Female,38,137657.71,2,1,72985.61,Stay
713,France,Male,36,133889.35,1,1,143265.65,Stay
658,Germany,Female,45,134562.8,1,1,159268.67,Stay
586,Germany,Female,56,100781.75,2,1,54448.41,Stay
737,France,Male,30,174356.13,1,0,31928.5,Stay
742,Germany,Male,27,190125.43,2,0,21793.59,Stay
824,France,Male,26,146266,1,1,21903.62,Churn
701,Germany,Male,41,164046.1,1,1,49405.93,Stay
623,Spain,Female,43,123536.52,2,0,154908.52,Stay
744,France,Male,36,0,2,1,182867.84,Stay
698,Spain,Female,38,171848.38,1,0,16957.45,Stay
616,France,Male,40,0,2,0,93717.55,Stay
662,France,Female,39,139562.05,2,1,61636.22,Stay
594,France,Male,37,0,2,0,95864.5,Stay
685,France,Male,40,168001.34,2,1,167400.29,Stay
742,France,Male,27,0,2,0,131534.96,Stay
678,Germany,Male,83,123356.63,1,0,92934.41,Stay
651,Spain,Male,47,0,2,1,119808.64,Stay
585,Germany,Male,50,125845.66,1,1,9439.31,Churn
579,Germany,Male,40,45408.85,2,1,18732.91,Stay
722,Germany,Female,37,125977.81,1,0,160162.42,Stay
613,Germany,Female,51,147262.11,1,1,53630.9,Churn
694,France,Male,42,133767.19,1,1,36405.21,Stay
550,Germany,Male,49,108806.96,3,1,61446.92,Churn
741,France,Male,42,106036.52,1,1,194686.78,Churn
668,Spain,Female,69,0,1,0,134483.07,Stay
529,France,Female,27,0,2,1,37769.98,Stay
636,France,Male,31,0,2,1,2382.61,Stay
563,Spain,Male,61,82182.1,1,1,106826.92,Churn
767,France,Female,35,0,2,1,39511.61,Stay
644,France,Male,50,76817,4,1,196371.13,Churn
780,Germany,Male,71,142550.25,2,1,122506.78,Stay
635,Spain,Female,41,0,2,1,61994.2,Stay
641,Germany,Male,35,103711.56,1,0,192464.21,Churn
593,Spain,Female,40,0,1,1,5194.95,Stay
540,Germany,Female,35,128369.75,2,1,198256.15,Stay
663,Spain,Male,35,0,2,1,62634.94,Stay
630,France,Male,34,0,2,1,114006.35,Stay
605,Germany,Male,19,166133.28,1,1,107994.99,Stay
710,Germany,Female,62,148214.36,1,1,48571.14,Churn
755,France,Female,78,121206.96,1,1,76016.49,Stay
641,Spain,Male,25,0,2,1,180808.39,Stay
737,Germany,Male,50,127552.85,2,1,4225.11,Stay
695,France,Male,49,159458.53,1,1,135841.35,Stay
466,Germany,Female,47,102085.72,1,1,183536.24,Churn
558,Germany,Male,58,142537.18,1,1,88791.83,Stay
665,Spain,Male,29,182781.74,2,1,63732.9,Stay
737,France,Male,45,0,2,1,1364.54,Stay
654,France,Male,29,0,2,1,149184.15,Stay
619,France,Female,28,0,2,1,53394.12,Stay
845,Germany,Female,43,152063.59,2,1,97910.06,Stay
727,France,Female,28,110997.76,1,1,101433.76,Stay
582,France,Male,50,148942,1,1,116944.3,Stay
716,France,Male,41,0,1,1,113267.48,Stay
660,Spain,Female,36,84438.57,1,1,181449.51,Stay
664,France,Female,34,93920.47,1,0,179913.98,Stay
801,France,Male,43,158713.08,2,0,98586.14,Stay
615,Spain,Male,42,0,3,0,120321.09,Stay
718,Germany,Male,63,123204.88,1,1,100538.8,Stay
667,France,Male,40,72945.29,2,1,98931.5,Stay
670,Spain,Male,37,178742.71,1,1,194493.57,Stay
590,France,Male,43,0,2,1,143628.31,Stay
739,Spain,Female,40,0,1,1,167030.51,Stay
373,France,Male,42,0,1,1,77786.37,Churn
418,France,Female,46,0,1,1,81014.5,Churn
837,France,Female,29,0,2,1,41866.26,Stay
645,Germany,Male,43,140121.17,1,1,11302.7,Churn
552,Germany,Male,39,132906.88,1,0,149384.43,Stay
580,Germany,Male,45,179334.83,2,1,169303.65,Stay
684,France,Male,35,137179.39,1,1,37264.11,Stay
634,Spain,Male,35,0,2,1,19515.48,Stay
607,France,Female,49,119960.29,2,1,103068.22,Stay
802,France,Male,29,127414.55,1,1,134459.12,Stay
736,France,Female,36,0,1,1,70496.66,Stay
629,France,Female,40,137409.19,1,1,175877.7,Churn
737,France,Male,28,0,2,1,106390.01,Stay
718,Spain,Female,39,0,1,1,52138.49,Stay
561,France,Male,43,0,4,0,18522.91,Churn
641,France,Male,31,112494.99,1,1,32231.6,Stay
677,France,Male,30,78133.15,1,0,174225.88,Stay
641,Spain,Female,36,0,2,1,102021.39,Stay
658,Spain,Female,32,145553.07,1,1,31484.76,Stay
659,Germany,Male,48,123593.22,2,1,82469.06,Churn
567,France,Female,47,0,1,0,110900.43,Churn
584,France,Female,26,146286.22,1,1,105105.35,Stay
709,Spain,Female,35,111827.27,2,1,12674.68,Stay
690,Spain,Female,26,0,2,1,93255.85,Stay
627,France,Male,70,94416.78,1,0,145299.5,Stay
765,Spain,Male,45,91549.78,1,1,47139.44,Stay
645,France,Female,38,59568.57,1,1,167723.25,Stay
716,France,Female,23,94464.81,2,0,185900.88,Stay
771,France,Female,57,0,1,0,85876.67,Churn
687,Germany,Male,44,95368.14,2,1,1787.85,Stay
717,Germany,Female,33,102185.42,2,1,23231.93,Stay
524,France,Male,32,144875.71,1,0,187740.04,Stay
679,Spain,Male,39,0,2,1,100060.54,Stay
538,France,Female,32,0,1,1,80130.54,Stay
752,Germany,Female,37,113291.05,2,1,132467.54,Stay
846,Spain,Male,61,0,2,1,96202.44,Stay
532,Spain,Female,39,0,2,1,94977.3,Stay
670,Germany,Male,43,111677.88,1,1,178827.3,Churn
597,Germany,Female,35,131101.04,1,1,192852.67,Stay
627,Germany,Male,52,76101.81,2,0,177238.35,Stay
700,Spain,Female,40,0,2,1,199753.97,Stay
766,France,Female,52,92510.9,2,0,66193.61,Stay
488,France,Female,34,0,2,1,181270.84,Stay
694,France,Male,39,77652.4,1,1,25407.59,Stay
639,France,Female,31,98360.03,1,0,20973.8,Stay
705,Germany,Female,46,115518.07,1,0,76544.9,Churn
810,Germany,Male,69,27288.43,1,1,110509.9,Stay
638,France,Female,36,0,1,1,164247.51,Stay
595,Spain,Female,43,0,2,0,105149.8,Stay
575,France,Male,36,0,1,1,55868.97,Churn
850,France,Male,31,131996.66,2,1,178747.43,Stay
419,Spain,Female,27,121580.42,1,0,134720.51,Stay
640,France,Male,55,132436.34,1,1,978.66,Stay
570,Spain,Male,34,0,2,0,183387.12,Stay
640,Germany,Female,46,107978.4,2,1,155876.06,Stay
689,Germany,Female,40,78119.59,4,1,119259.34,Churn
725,France,Male,26,98684.15,1,0,133720.57,Stay
751,France,Female,44,0,2,1,170634.49,Stay
544,Spain,Female,53,0,1,1,125692.07,Churn
768,Germany,Female,43,129264.05,2,0,19150.14,Stay
648,Germany,Male,37,131753.41,1,1,86894.67,Stay
577,Spain,Female,33,0,2,1,57975.8,Stay
639,Spain,Female,27,0,1,1,82938.99,Stay
686,Germany,Male,26,57422.62,1,1,79189.4,Stay
657,France,Female,28,0,2,0,5177.62,Stay
613,France,Male,34,144094.2,1,1,44510.26,Stay
701,France,Male,33,147510.34,1,1,190611.92,Stay
578,Spain,Female,28,161592.76,1,1,177834.79,Stay
689,France,Female,40,0,2,1,119446.64,Stay
687,Spain,Female,72,0,2,1,50267.69,Stay
499,Spain,Female,53,75225.53,2,0,144849.1,Churn
693,Spain,Female,39,0,2,0,81901.6,Stay
737,France,Female,70,87542.89,2,1,42576.86,Stay
651,France,Female,32,144581.96,1,1,87609.5,Stay
753,France,Male,33,122568.05,2,1,82820.85,Stay
523,Spain,Female,24,172231.93,1,0,155144.12,Stay
458,Germany,Female,28,171932.26,2,1,9578.24,Stay
643,France,Male,39,0,2,1,170392.59,Stay
638,Spain,Female,34,0,2,0,3946.29,Stay
685,Germany,Male,38,111798.06,2,1,102184.66,Stay
684,France,Male,38,0,3,1,75609.84,Stay
670,France,Female,27,79336.61,1,1,26170.08,Stay
701,Germany,Male,63,120916.52,3,0,144727.45,Churn
705,France,Female,31,142905.51,1,1,58134.97,Stay
593,Spain,Male,27,0,3,0,94620,Churn
651,France,Female,33,96834.78,1,1,108764.69,Stay
741,France,Male,37,105261.76,2,1,149503.54,Stay
596,Germany,Male,54,123544,1,1,120314.75,Churn
581,Germany,Male,41,127913.71,2,1,44205.95,Stay
689,Spain,Female,28,95328.6,1,1,6129.61,Churn
544,France,Male,30,73218.89,1,0,126796.69,Stay
718,France,Female,41,0,2,0,27509.52,Churn
583,Germany,Male,35,149995.72,2,1,42143.55,Stay
663,Germany,Male,28,123674.28,2,1,87985.2,Stay
666,Germany,Male,33,124125.26,1,1,81884.8,Stay
524,Spain,Male,29,159035.45,1,1,2705.31,Churn
599,France,Male,27,0,2,1,30546.4,Stay
667,France,Male,27,156811.74,1,1,149402.59,Stay
727,France,Male,52,0,2,1,118429.02,Stay
689,Spain,Female,55,0,2,1,58442.25,Stay
639,France,Male,39,150555.83,1,1,30414.17,Stay
678,France,Male,28,109137.12,1,1,58814.41,Stay
523,France,Male,36,158351.02,2,1,155304.53,Stay
650,France,Female,47,0,1,1,187943.6,Stay
744,Spain,Male,35,0,2,1,43036.6,Stay
697,France,Male,40,0,2,0,26543.28,Stay
800,Spain,Female,46,0,2,1,171928.04,Stay
664,France,Male,24,0,1,0,35611.35,Stay
740,France,Male,39,0,2,1,19047.23,Stay
835,France,Female,56,0,2,1,39820.13,Stay
559,France,Male,52,0,1,1,129013.59,Churn
676,Spain,Male,36,82729.49,1,1,113810.12,Stay
613,Germany,Female,45,142765.24,2,1,34749.65,Stay
713,France,Female,25,121172.97,1,1,56268.98,Stay
751,Germany,Female,28,132932.14,2,1,46630.47,Stay
523,France,Male,22,123374.46,1,1,124906.59,Stay
775,Germany,Female,74,161371.5,1,1,134869.93,Stay
608,Spain,Male,45,0,2,0,36697.48,Churn
673,France,Male,51,79563.36,2,1,172200.91,Stay
616,France,Male,46,0,2,1,137136.46,Stay
650,Germany,Female,48,138232.24,1,1,57594.78,Stay
655,France,Female,41,0,1,0,36548,Churn
782,Germany,Female,53,81571.05,1,1,182960.46,Churn
781,Spain,Male,35,0,2,0,42117.9,Stay
593,France,Female,33,95927.04,1,1,199478.05,Stay
505,Spain,Male,35,116932.59,1,1,91092.84,Stay
707,France,Male,40,0,2,1,14090.4,Churn
692,France,Female,36,79551.12,1,0,178267.07,Stay
813,Germany,Male,30,116416.94,1,0,85808.22,Stay
850,Spain,Male,37,88141.1,1,1,109659.12,Stay
753,France,Male,32,177729.13,1,1,161642.08,Stay
850,Spain,Female,32,0,1,1,3830.59,Stay
671,Spain,Male,32,123912.78,2,1,146636.44,Stay
791,France,Female,33,0,1,1,144413.92,Churn
624,France,Male,80,0,1,1,65801.44,Stay
649,France,Female,35,108306.44,1,1,192486.24,Stay
732,Germany,Female,48,102962.62,1,1,120852.85,Churn
664,France,Female,36,103502.22,1,1,146191.82,Stay
789,Germany,Male,43,119654.44,2,0,148412.24,Churn
680,France,Male,33,183768.47,1,1,164119.35,Stay
701,France,Male,37,0,2,1,163457.55,Stay
684,France,Female,25,0,2,0,144978.47,Stay
586,France,Female,52,140900.97,1,1,67288.89,Stay
522,Germany,Female,25,94049.92,2,1,103269,Stay
739,Spain,Female,27,98926.4,1,1,106969.98,Stay
835,Germany,Male,18,142872.36,1,1,117632.63,Stay
790,Spain,Male,29,46057.96,2,1,189777.66,Stay
671,France,Female,48,119769.77,1,0,66032.65,Stay
560,France,Female,44,143244.97,1,1,98661.27,Stay
651,France,Male,28,79562.98,1,1,74687.37,Stay
682,France,Male,69,0,2,0,149604.18,Stay
808,France,Male,41,0,1,1,79888.78,Stay
644,Spain,Male,26,96659.64,2,1,138775.69,Stay
688,France,Male,29,0,2,1,154695.57,Stay
617,France,Female,26,165947.99,2,0,168834.38,Stay
738,France,Male,33,92676.3,1,1,105817.63,Stay
663,France,Male,45,83195.12,1,1,48682.1,Stay
515,France,Male,48,129387.94,1,0,147955.91,Churn
845,France,Female,28,0,2,1,56185.98,Stay
639,Spain,Male,38,130233.14,1,1,81861.1,Stay
557,France,Female,32,123502.53,1,1,69826.8,Stay
543,Germany,Male,37,140894.06,2,1,118059.19,Stay
585,Germany,Male,44,163867.86,1,1,112333.22,Stay
610,France,Female,27,0,2,1,14546.76,Stay
727,Germany,Female,18,93816.7,2,1,126172.11,Stay
540,Spain,Female,40,0,2,1,3560,Stay
418,France,Male,35,0,2,1,88878.15,Stay
660,France,Female,32,114668.89,1,1,84605,Stay
850,Germany,Male,38,146756.68,1,1,78268.61,Stay
618,France,Female,46,150213.71,1,1,120668.46,Churn
642,Germany,Male,18,111183.53,2,0,10063.75,Stay
850,France,Female,40,99816.46,1,1,163989.66,Churn
739,France,Male,34,0,1,1,60584.33,Stay
508,France,Female,41,0,2,1,94170.84,Stay
667,France,Male,41,0,2,0,167181.77,Stay
741,France,Female,60,0,1,1,38914.51,Stay
592,France,Male,29,0,2,1,91196.67,Stay
651,Germany,Female,45,86714.06,1,1,85869.89,Churn
773,Spain,Male,52,0,2,1,57337.79,Stay
850,Spain,Male,41,132838.07,1,1,175347.28,Stay
550,Germany,Female,42,128707.31,1,1,63092.65,Churn
783,France,Male,40,0,2,1,109742.55,Stay
777,France,Male,29,0,2,1,124489.88,Stay
659,France,Male,29,123192.12,1,1,56971.41,Churn
727,Germany,Male,46,115248.11,4,1,130752.01,Churn
603,France,Male,38,59360.77,1,1,191457.06,Stay
644,Spain,Male,37,0,2,1,96442.86,Stay
647,France,Female,35,112668.7,1,0,122584.29,Stay
648,Germany,Female,37,138503.51,2,1,57215.85,Stay
721,Spain,Male,57,0,1,1,195940.96,Stay
524,France,Male,29,0,2,1,105448.74,Stay
626,France,Female,34,0,2,1,37870.29,Stay
569,France,Male,43,0,2,1,52534.81,Stay
578,Spain,Male,36,157267.95,2,1,141533.19,Stay
769,France,Female,40,133871.05,1,1,50568.02,Stay
694,Germany,Male,31,141989.27,2,1,26116.82,Stay
664,France,Female,41,0,1,1,152054.33,Stay
646,France,Male,38,0,2,1,1528.4,Stay
779,France,Female,29,46388.16,3,1,127939.26,Churn
